District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,300.00","4,200.00",Rs./Quintal,19-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,14-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,400.00","4,300.00",Rs./Quintal,12-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,400.00","4,300.00",Rs./Quintal,08-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,300.00","4,500.00","4,400.00",Rs./Quintal,07-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,400.00","3,500.00","3,450.00",Rs./Quintal,05-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,04-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,300.00","4,500.00","4,400.00",Rs./Quintal,02-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,350.00","4,225.00",Rs./Quintal,01-08-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,300.00","4,200.00",Rs./Quintal,31-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,28-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,24-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,22-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,21-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,19-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,17-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,15-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,14-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,12-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,08-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,07-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,05-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,04-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,03-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","4,000.00","3,800.00",Rs./Quintal,01-07-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,30-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,28-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,27-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,26-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,24-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,23-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,100.00","4,050.00",Rs./Quintal,21-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,20-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,100.00","4,050.00",Rs./Quintal,16-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,14-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,13-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,12-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,09-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","4,000.00","3,800.00",Rs./Quintal,06-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,05-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,03-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,02-06-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,31-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,30-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,29-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,100.00","4,050.00",Rs./Quintal,27-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,26-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,24-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,23-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,22-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,20-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,19-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,17-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,16-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,13-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,08-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,06-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,05-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,02-05-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,29-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,28-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,25-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,24-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,300.00","4,200.00",Rs./Quintal,22-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,300.00","4,200.00",Rs./Quintal,21-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,19-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,400.00","4,300.00",Rs./Quintal,17-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,300.00","4,150.00",Rs./Quintal,15-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,300.00","4,200.00",Rs./Quintal,12-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,300.00","4,150.00",Rs./Quintal,11-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,08-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,07-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,05-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,04-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,300.00","4,050.00",Rs./Quintal,03-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,01-04-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,25-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,24-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,22-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,900.00","3,850.00",Rs./Quintal,21-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,20-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,18-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,17-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,11-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,10-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,08-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,07-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,800.00","3,700.00",Rs./Quintal,06-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,900.00","3,850.00",Rs./Quintal,04-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,03-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,900.00","3,850.00",Rs./Quintal,01-03-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,28-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,27-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,25-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,24-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,22-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,21-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,20-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,100.00","4,050.00",Rs./Quintal,18-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,17-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,15-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,14-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,13-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,08-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,07-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,06-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,04-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,100.00","4,050.00",Rs./Quintal,03-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,01-02-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,31-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,30-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,28-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,600.00","3,850.00","3,725.00",Rs./Quintal,27-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,25-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,24-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,23-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,21-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,20-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,18-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,17-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,16-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,700.00","4,100.00","3,900.00",Rs./Quintal,14-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,13-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,11-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,100.00","3,950.00",Rs./Quintal,10-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,600.00","4,100.00","3,850.00",Rs./Quintal,09-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,500.00","4,100.00","3,800.00",Rs./Quintal,07-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,600.00","4,100.00","3,850.00",Rs./Quintal,06-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,400.00","4,100.00","3,750.00",Rs./Quintal,04-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,500.00","4,100.00","3,800.00",Rs./Quintal,03-01-2025
Ahmednagar,Jamkhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,400.00","4,100.00","3,750.00",Rs./Quintal,31-12-2024
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,29-10-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,200.00","4,000.00",Rs./Quintal,28-10-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","4,000.00","3,500.00",Rs./Quintal,23-10-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,000.00","3,500.00",Rs./Quintal,16-10-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,000.00","3,500.00",Rs./Quintal,15-10-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"6,000.00","6,000.00","6,000.00",Rs./Quintal,07-09-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,07-09-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,700.00","5,700.00","5,700.00",Rs./Quintal,28-08-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,500.00","4,000.00",Rs./Quintal,21-03-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,500.00","4,000.00",Rs./Quintal,17-03-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,000.00","5,000.00","5,000.00",Rs./Quintal,03-03-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,000.00","5,000.00","5,000.00",Rs./Quintal,01-03-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,890.00","4,000.00",Rs./Quintal,20-02-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,500.00","4,000.00",Rs./Quintal,17-02-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,07-02-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","4,500.00","4,500.00",Rs./Quintal,29-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,27-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,25-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,24-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,23-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,600.00","3,600.00","3,600.00",Rs./Quintal,22-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,21-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,18-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,200.00","4,000.00",Rs./Quintal,17-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,500.00","4,000.00",Rs./Quintal,15-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,01-01-2025
Ahmednagar,Karjat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,31-12-2024
Ahmednagar,Karjat(Rashin) APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,28-10-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,650.00","4,769.00","4,711.00",Rs./Quintal,30-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"3,851.00","4,815.00","4,600.00",Rs./Quintal,27-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,800.00","4,600.00",Rs./Quintal,26-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,711.00","4,616.00",Rs./Quintal,24-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,705.00","4,635.00",Rs./Quintal,23-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,699.00","4,551.00",Rs./Quintal,22-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,545.00","4,420.00",Rs./Quintal,19-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,565.00","4,400.00",Rs./Quintal,18-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,513.00","4,475.00",Rs./Quintal,17-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"4,200.00","4,490.00","4,417.00",Rs./Quintal,16-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,450.00","4,370.00",Rs./Quintal,13-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,425.00","4,325.00",Rs./Quintal,10-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,430.00","4,375.00",Rs./Quintal,09-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"3,535.00","4,475.00","4,326.00",Rs./Quintal,06-12-2025
Ahmednagar,Kopargaon APMC,Oil Seeds,Soyabean,Other,Local,"3,881.00","4,487.00","4,375.00",Rs./Quintal,05-12-2025
